arrival_rate,service_rate,servers,avg_waiting_time
7.8801806526655795,12.74271798161951,5,0.0
4.48804260297009,9.013792466198899,1,0.10474913247717582
9.891480233985046,13.398359527253358,5,2.6817661827624142e-05
3.707840651093596,6.783841759403738,2,0.0096480481618252
6.363755950446015,9.008847737408534,1,0.26001692098690843
2.226930934270552,5.231120005300025,2,0.010010638935846132
3.207370686177165,12.453114926837582,3,1.133717692046394e-05
3.9147784787201854,6.284034265658044,2,0.019122298371942993
4.252766005416769,6.443687732243654,2,0.017572033993913126
4.583348623108937,6.398426463416625,5,0.0
9.819378302056403,11.236181833986251,3,0.0027767699777616196
4.353754421417442,6.952300675572953,2,0.011811350703873975
8.783305120361199,13.0712021040681,5,5.4046951057533465e-06
7.419950587250416,8.067272889517817,4,0.0004261076870565315
6.786573130686039,14.251844308531473,4,6.690689218660098e-05
8.306823737813945,13.239737668706347,1,0.11624287951659727
3.525433397231219,7.127846294893127,4,7.918623769443554e-05
8.286367563096048,14.287125144222138,1,0.09243911717444048
9.343063014212134,10.199957372130761,4,0.0006829024042948538
4.280122543564086,9.399158690468724,4,0.0
5.101436216187614,9.495641204491953,5,0.0
2.817852045752544,8.071329653393708,2,0.003948149916118641
4.1607218650318005,8.579697293333336,4,0.0
9.588053959873296,6.522929335852457,2,0.14214850479476882
7.376943844835041,9.942353937229164,4,0.0002787600515859818
8.803204090229443,14.142700985782088,2,0.006995349193783628
7.353109373841926,9.67453853110165,1,0.35440630875948376
6.183873829721586,11.376231811842903,5,0.0
6.506859865593854,6.68776603641264,4,0.0007583254169390999
4.359971262318153,7.819636220401263,5,0.0
5.124695239604948,9.220049443856736,3,0.0010872940141906614
4.647574790076304,8.785290268818466,1,0.1102401031321044
5.3838724541935665,8.4024954148273,4,4.976164908799745e-05
6.934266722051949,8.416035347620577,5,2.6836834791299277e-05
2.367272910347917,6.810980508723603,2,0.008589005479648387
8.69373683339498,10.424761088905855,5,3.3708774971392016e-06
9.956023421456454,13.295621606839042,4,2.4179231347908556e-05
8.126320495285766,6.512618894874384,5,0.00013476071105921847
5.247104293273266,5.8103586411867205,2,0.06014726260266348
4.050200271162995,6.269264144353647,3,0.0031588521764176524
9.636404521752318,10.193360976728687,1,1.1734970341613384
5.498716195896015,7.104366375809662,3,0.004535956382206941
3.3525218674683552,9.002767342283375,2,0.0032406431627969474
6.218731262689795,13.937932176253543,2,0.002324548518122928
4.195160315966005,7.259483509964056,1,0.20220524469439255
9.068858178499497,9.332961733408574,1,1.9710615683893065
8.688826406010609,7.18558597346621,5,0.00010494261380676277
4.1090013196971915,8.32106288627121,1,0.10893719971288715
2.550831484917591,7.048197141205925,3,0.00034323550129648696
6.179984714199156,13.83347916207557,3,0.00030282403592569144
9.530108278063167,14.875357841105245,1,0.13171341776819484
7.067370355214346,5.941980402407479,1,15.867494172460672
7.057186537009824,9.142972816870536,1,0.323445447018457
9.13359800015412,8.93553107486985,3,0.005399754560328988
5.886235988431076,13.093650858054287,1,0.05090265939813949
4.468856098566429,13.541261237488982,5,0.0
5.990577719274462,6.865121330654461,1,0.9560349966522874
3.652153309266615,9.371081724967297,1,0.06913200518881685
4.201473609034663,7.513678265451045,3,0.0009047580126155372
3.906038021006972,13.161930223894831,5,0.0
9.061292773880446,13.32312373889667,2,0.00929910758024594
3.845809086393708,11.764825480253162,1,0.037520517247489206
8.355623418147921,13.48301140610124,2,0.005797093274962091
4.069322376154762,11.189791020305481,1,0.06437991057239004
5.51026735207493,9.505520634550425,5,0.0
2.689567096820255,13.357896763656974,1,0.017461708254440957
2.4305505442861035,9.049449821611777,3,0.00021245633246360065
9.197408189979882,11.86444992999772,4,0.00013724242820557515
6.793121636772002,14.761997438020071,4,7.81466192662232e-05
3.449179759162976,5.6570729589144335,5,0.0
8.583978838776346,9.416336602522186,1,1.1235070497860637
5.922246485034233,9.756197471020075,4,3.6475873474488396e-05
6.350568940036539,5.17994511763611,1,20.98481614828765
5.440321344246386,9.918004655922877,5,0.0
3.321939791300463,13.548354703864895,5,0.0
5.965628568345958,11.24002221596615,5,0.0
7.569558431209288,6.805321163889985,1,11.429269861045599
7.838102125023749,7.149269358260932,5,0.00020753855893572486
9.400839575373606,13.944047515494628,1,0.15273085148978452
4.458744517660564,13.425738839021333,1,0.03842611082273975
5.638114938996424,7.5142354783945455,4,0.0006177474307757337
8.472733692524212,8.172315170199596,3,0.005078564241651428
9.819632647589938,6.160952412211826,1,33.036728036380104
8.843705573652898,8.021631904390105,1,15.326113520683634
9.790488588565516,10.676265033603443,2,0.017471358420385937
9.875960834343982,5.313252370303213,5,0.002336746246120266
9.468942909215844,12.429092904983962,3,0.0013335963975501224
8.158393083309278,9.57874349655917,3,0.0022648952037606787
5.1985100004827,9.674740942736172,2,0.009280385693705567
5.528757043217038,8.782442655259594,5,0.0
9.106001636431351,14.568215017405322,4,0.00024381551423733336
6.042325070973579,8.753290535435989,4,0.000576058203149208
5.440151822784764,8.06136549580924,5,0.0
8.060448427619614,8.160880418329361,5,8.75645681164815e-05
5.6517615456523345,13.157603154993947,2,0.0037278778915681723
7.491364645035116,7.760437226912217,3,0.006888100033501725
4.670660851146912,13.8864837479899,3,0.0002721932015915382
5.285201600837856,14.271250964996621,2,0.004580425886014752
7.7755705893834834,11.473437278604727,2,0.013411972727597811
2.3929826865429353,5.5887792605748485,3,0.0005964516804759189
8.588984176075861,13.829460631331203,2,0.008148146871140806
4.041164866305439,5.336519336971053,1,0.460601281602988
8.473584430564658,5.170624823998777,4,0.0070154958407371605
7.649860483118957,6.455642301584947,2,0.08041996443444109
8.024307692945719,8.422833177422106,1,4.356155524969074
9.352107066755572,12.860383670673759,2,0.010298645586144064
8.020230587822327,12.043103347815636,2,0.007367818509543078
2.4463632597654,7.780922009758554,2,0.0032458166817812962
5.35114441532509,10.305245582934797,4,0.0
9.14395430286211,6.003692992760751,1,37.22004630690287
9.672582235930388,14.142324302079333,4,9.987053402577818e-05
8.962073068424974,7.790663092322504,2,0.06142420621245962
2.1913664859676363,6.743928328220816,5,0.0
9.578291825226568,10.368532990686004,3,0.0011221506732368527
5.592348783870861,7.541238274629585,5,0.00010748224213772617
6.390356712274917,14.539355799163435,4,8.07685586411285e-06
8.298735313514452,11.46420530674255,5,0.00017555452215840716
8.435361564185506,10.045104259272076,2,0.019607223487823615
9.423232499645785,14.998953785426245,1,0.12302517601397507
3.715206245931663,6.700152369690872,5,0.0
4.277274014089048,8.134738267330814,2,0.0115312702468131
4.836363786155943,14.852295211341778,3,1.4784407679552417e-05
6.671073405845668,7.485627982217096,1,1.0104812947801116
3.850164781371218,10.456853725004148,1,0.054202078125259026
8.642292498827093,8.063119178069233,4,0.002189188536699852
7.368467979516164,12.544727724717921,1,0.13972234602393258
8.833444901533694,6.352182406222867,4,0.0038545120919101835
6.868449562399579,7.744962322012027,2,0.025127582268583658
4.872680729268713,8.044167986555795,1,0.18856445567752694
6.161996947679561,7.075315055874194,4,0.0004679323058729089
3.858367871638433,8.120435339009688,3,0.00016745947519977437
3.7287870893093187,7.26648081789701,3,0.0014531330447407427
9.261812868571024,11.71505807942495,2,0.013208507059608451
7.124626958098932,8.486598420760956,1,0.4814088816884541
7.386870336040389,10.403832701949412,1,0.19878050715774997
7.383621456315422,5.134788927104195,1,30.382646788209343
7.4375174047850034,12.01909094709256,4,8.966704254035037e-05
8.731195308942635,5.1568742771072955,2,0.2719172736631754
8.45561619656656,9.891165257224875,5,8.204387470594025e-05
3.596376910222973,6.378457472676379,4,0.0005212749337188893
4.119053549956283,7.115992623300205,3,0.00046653861026439133
5.1179738181889505,9.787465708948377,2,0.008276711583208786
9.990855437931707,10.93845145455045,4,0.00014121113860389198
4.4060621632090955,10.000513107742949,5,0.0
2.6751573827904647,11.47503966778585,3,0.0
4.115571856478146,9.166413646728977,2,0.00446983612487266
3.054557448378059,10.514497891745123,3,0.0013435612542554804
5.6554988249652745,10.736479319102337,1,0.11277418958059011
5.299359450108608,9.114192223104947,5,0.0
7.279455495884961,7.084061298723135,4,0.0006653001107151024
6.103320436415332,12.911654430346399,1,0.08212453478435643
2.992213034621865,11.757380581296832,1,0.02491366104871178
3.374693349820191,14.91620548634829,3,3.6696616972807386e-05
2.7785779873469956,10.393183800099361,1,0.03325781023850605
2.0299907112958087,9.608183459132231,1,0.023611040350686927
9.769981185390568,12.502494377317731,5,2.8681504393212563e-05
7.743185334763612,10.405226667304827,2,0.010320861336318994
9.598121496909952,8.011125739163774,2,0.060648888124033046
7.5381207836357955,11.17305682123878,2,0.010622535651617348
8.04326671580625,6.1793152822344055,5,0.00046590046469853475
7.052586306860599,9.835880409896053,3,0.002244561120527013
9.627508184961032,5.20511444689334,1,44.51945061178233
7.910306337538126,14.430389178120148,4,5.908773446579128e-06
2.1832256242328256,11.662852758291958,1,0.02407797918251642
6.816073557669,13.932658282662075,2,0.004558625370255103
5.573085734422743,5.107530886105248,2,0.07557338184161813
4.039106143016594,10.711056963291794,3,2.5059121440223226e-05
2.6984654013798695,7.34260181728541,2,0.004597023691723845
9.704834519561995,12.709171528145642,4,0.00010527048537004839
6.288208541797957,7.545174226539666,1,0.4229961960065129
3.7688785917139507,10.615413859635403,3,0.00010838300273955703
3.519745552867529,14.829077322609024,1,0.022749744559988155
8.003712714749977,10.509889366895528,3,0.001377034836063297
8.987965826317929,7.740547881239222,2,0.06243159547036594
2.8820947024871293,10.021318647556477,1,0.04069735927970129
4.37616293949893,8.461527827422639,4,0.00011875368031113267
3.514720307938579,6.0089094242899845,1,0.1462831989464166
7.704009899954872,13.811883286879562,4,2.6713988120757587e-05
2.9794578672936076,10.333090654128538,3,0.0
7.575449057541816,11.546337692791866,1,0.17097862881034873
4.0736076175091664,9.23842642750106,2,0.004673654886257167
4.5338057369792315,8.243087287393305,5,0.0
7.238111056782596,6.747500571708046,2,0.0530666171511776
5.212909008057894,8.848865964087612,5,0.0
4.185043414681147,8.033815232908374,2,0.010139838718944007
3.390261319904681,13.615545476415473,4,0.0
2.888445282831773,10.31431186108131,3,0.0006124241461522042
8.030724147467385,13.344302045982284,2,0.007361607506385827
5.375384036270704,10.30509215290553,3,0.0008477035250477675
2.174306289276589,8.625462804723826,4,0.0
6.171308385067384,8.894742191175032,5,0.0
2.478810338630468,12.32190421777252,3,9.493307631423243e-05
8.11020550076382,8.333608533232,2,0.043986493815593726
6.922790009678949,10.426863076084341,1,0.1890067197383595
3.9369453522721107,13.205594708295873,1,0.028351515607594094
5.1792755356442965,12.952995142416807,4,0.0001553178585220251
4.651766622139716,14.585021610952149,4,0.0
8.5298807649269,7.949622998084337,2,0.039151970525088654
5.913665297144279,12.09506579719445,4,0.0
2.122749759040694,14.887485217507706,1,0.014076680782812103
8.272282925282795,6.770915762327686,3,0.014877300966974153
5.610163331528304,7.2320595167093344,4,0.0009877005588679424
5.655448555827165,8.050575299675177,1,0.2697637654369191
8.41132135966565,14.13263229372684,3,0.0008509790677202449
4.215350917821827,5.191607882413779,4,0.0004040345826854726
3.419200427043817,14.687433827791185,3,2.9460462169063012e-05
9.874914603271698,6.521667964069207,2,0.14232261934950574
6.205866450036232,11.99697941658814,2,0.0045958072827118725
6.311814108804342,8.037955318976294,4,0.00026035137581600893
5.165241339848155,9.750255744469722,5,0.0
6.512461510951722,11.496364176422542,4,5.187739799070677e-05
2.544095290359878,11.50594719256356,3,1.2709147390178348e-05
2.878185866791479,12.940178286126661,3,2.8777992630871575e-05
6.88173190612133,8.45984902745835,5,1.5182236384951636e-05
6.381070883498787,6.615732686286748,1,5.152231700493679
7.640569008381657,13.377586571102768,2,0.0045052849424897425
4.301172692946635,6.4685814947390625,2,0.02407688989085858
9.31564493150867,13.5987346048296,4,0.00017748496224425397
2.0013718348991576,12.574411383988389,3,0.0
7.044365616935813,7.432848180706991,3,0.0051866630098262485
2.3612143168866,7.120452665027621,5,0.0
7.570461492787485,8.18708721661744,4,0.0009525730201097067
2.6890044677225227,10.43393476228843,1,0.04118814449076475
4.338062943096344,6.348627914852903,4,0.0002979423779783637
3.446265678400975,7.449176219924819,3,0.0007432444931605276
7.9832252432798745,8.02929950910955,3,0.00576295437587136
3.4789077631473697,8.700200956316259,2,0.002887433257741209
3.1893354303613144,12.062160713248556,3,4.093729795188928e-05
7.982548200091468,5.401515736008156,4,0.006786287855665319
3.168128842763516,9.514035634788492,5,0.0
5.191838031513853,9.932152723012614,3,0.0006807146089966934
7.204170626529941,13.585629285518017,5,0.0
4.6052135604778925,13.601273269346537,2,0.002638435203781926
6.23048998948096,14.596628920098283,2,0.0017338090811929105
6.487663504975754,8.08084026578387,1,0.6690697316339799
9.016193020476162,9.588164397606539,2,0.0276737870412361
9.972865134718003,7.127143475535989,1,28.66304835627302
9.042709614961858,13.475514154857764,4,9.347957574376979e-05
9.791783598393533,8.477436794475182,2,0.07311164401182177
7.149740914646678,5.3040199876628105,4,0.0031913801154916685
2.5974262109122597,6.950789915626002,4,0.00017671685548743569
8.735791369425453,6.628764683213145,5,0.00029971077275698125
3.8552543535841366,8.999096036224948,4,0.0
9.849983439282433,9.826257861561647,2,0.03961903029077427
8.438367189345488,12.380651552084581,5,8.704566836984738e-07
3.7607677715052077,8.033033164673355,2,0.007688546076931225
9.598427941929597,5.653384134024735,1,43.45226488213294
6.370420308306087,11.380079102906432,1,0.11870544545567227
8.245496283239149,6.192748485060415,2,0.15569842970151263
5.355626407906825,14.929604109945494,2,0.0020593326993470513
7.912456453755018,10.512299255159887,2,0.011806347594907092
6.137214681375099,9.071808023564465,1,0.19463845768457708
5.0580307397607225,11.964692333023377,4,0.0
6.773121600536522,8.919735193106739,5,1.0763661072112443e-05
8.96146072698858,7.259065085527786,1,17.004449080997897
7.356319965041209,10.169215873624372,5,0.0
8.648111121646377,9.080834872008879,1,1.6963560108401552
3.434996546387251,9.058136405769412,5,0.0
8.414560331934354,11.687269287445424,3,0.0015404362833605135
4.784410079031625,8.070959205464726,3,0.0018578932997443663
4.378825517149451,11.520526762503682,1,0.03685755985123457
7.816366195220848,5.199140778232106,4,0.0029695199665974972
8.719899048446347,10.827620584091449,4,0.0004242641244257503
9.086361261852458,8.303558733216638,5,0.00015582538789752712
